Start_Lon,Start_Lat
-73.9879279999999,40.7378849999999
-73.9560079999999,40.779558
-73.9557449999999,40.689503
-73.983985,40.7546449999999
-73.9591319999999,40.7692649999999
-73.982212,40.7830879999999
0,0
-73.9821199999999,40.7768269999999
-73.9848049999999,40.7418729999999
0,0
-73.9911819999999,40.7300049999999
-73.7909669999999,40.6459219999999
-73.9861379999999,40.755903
-73.953595,40.770968
-74.0072969999999,40.7418169999999
-74.0267599999999,40.656373
-73.9512299999999,40.7787349999999
-74.005453,40.7401419999999
-73.9843719999999,40.7599779999999
-74.0033269999999,40.751415
-73.96702,40.766623
-73.972892,40.7825599999999
-73.9942369999999,40.7511119999999
-73.9721399999999,40.750905
-73.981385,40.744072
-73.994107,40.751255
-73.9577419999999,40.7684169999999
-73.987745,40.75
-73.968242,40.7648879999999
-73.9235149999999,40.7610469999999
-73.959423,40.8090169999999
-73.970832,40.761825
-73.990768,40.750812
-73.9835,40.758572
-73.985945,40.7627749999999
-73.9708279999999,40.7619899999999
-73.991612,40.759822
-73.986715,40.7666019999999
-73.981603,40.757947
-73.99414,40.7512019999999
-73.994748,40.71847
-73.9896169999999,40.7353499999999
-73.998383,40.740465
-74.0077969999999,40.740923
-73.9747229999999,40.792132
-73.9766929999999,40.7886129999999
-73.9656279999999,40.7711919999999
-73.999717,40.7580979999999
0,0
-73.9918069999999,40.744272
-73.954863,40.7683249999999
-73.9501999999999,40.7799219999999
-73.9874149999999,40.7702329999999
-73.9718079999999,40.764552
-74.0075949999999,40.72639
-73.9860249999999,40.762557
-73.9872349999999,40.7686619999999
-74.000853,40.725625
-73.9959999999999,40.72598
-73.9655099999999,40.768725
-73.980395,40.7490829999999
-73.955988,40.7637
-73.98546,40.7308829999999
-73.9740979999999,40.763275
-73.966693,40.7571129999999
-74.001777,40.7336579999999
-73.9837399999999,40.766272
-73.972768,40.746847
-73.9857449999999,40.7555229999999
-73.9646599999999,40.763975
-73.9887769999999,40.759278
-74.015207,40.7094019999999
-73.96616,40.7654369999999
-73.9958979999999,40.738567
-73.9622899999999,40.75672
-73.973128,40.7544449999999
-73.8676849999999,40.7326529999999
-73.9608049999999,40.796798
-73.994628,40.7455029999999
-73.9817369999999,40.7739199999999
-73.9922729999999,40.7212779999999
-73.9912929999999,40.749903
-73.982748,40.7664419999999
-73.9821199999999,40.76258
-74.0105769999999,40.7094379999999
-73.9624879999999,40.772697
-73.968017,40.787253
-73.9869599999999,40.761147
-73.9981279999999,40.732942
-73.88127,40.744653
-73.9965969999999,40.6856099999999
-73.9682999999999,40.7997829999999
-74.0017349999999,40.73375
-73.9756119999999,40.762788
-73.98518,40.7278179999999
-73.985523,40.731588
-73.87099,40.7737199999999
-73.9782029999999,40.7512029999999
-73.9942319999999,40.75132
-73.9976029999999,40.7448229999999
-74.005975,40.7403479999999
-73.96702,40.788767
-73.9770129999999,40.76429
-73.9715949999999,40.7950329999999
-74.0070649999999,40.725023
-73.968252,40.75544
-73.9877769999999,40.744028
-74.0044079999999,40.730828
-73.966323,40.7621469999999
-73.984423,40.764662
-73.9766479999999,40.790365
-73.9780169999999,40.7294169999999
-73.982257,40.77159
-73.9968899999999,40.7238279999999
-74.003735,40.738135
-73.97315,40.761048
-73.9785229999999,40.783085
-73.9842919999999,40.7375079999999
-74.0036879999999,40.722487
-73.874485,40.7740969999999
-73.96177,40.76279
-74.003268,40.7389349999999
-74.0037279999999,40.738515
-73.983305,40.7477469999999
-73.9855579999999,40.7443129999999
-73.96389,40.765743
-73.998682,40.757657
-73.9809379999999,40.763328
-73.9638549999999,40.774673
-74.010682,40.72075
-73.973263,40.763747
-73.9954529999999,40.736682
-73.9908099999999,40.7597969999999
-73.976628,40.788153
-74.0209949999999,40.7311419999999
-73.962202,40.77338
-73.9732829999999,40.7587899999999
-73.992773,40.7627379999999
-73.971258,40.760973
-73.990875,40.7664079999999
-73.974845,40.761037
-73.9738519999999,40.782975
-74.0099419999999,40.70418
-73.9888749999999,40.7587649999999
-73.952803,40.7765199999999
-74.00713,40.74396
-73.974467,40.7585169999999
-73.924238,40.766122
-73.9729379999999,40.759607
-73.986727,40.7500679999999
-73.989682,40.720348
-74.000212,40.742983
-73.987632,40.7326849999999
-73.986788,40.7616099999999
-74.002825,40.7334269999999
-74.011043,40.7025599999999
-73.9750169999999,40.7553729999999
-73.9653069999999,40.7626599999999
-73.999008,40.720208
-73.973618,40.7437619999999
-73.9557319999999,40.7680569999999
-73.956917,40.7812249999999
-73.977175,40.7630079999999
-74.0049319999999,40.7474399999999
-73.866978,40.7698299999999
-73.970262,40.7523419999999
-73.9888949999999,40.726852
-73.992793,40.7585679999999
-73.992908,40.753408
-74.0114549999999,40.711185
-73.998123,40.7406099999999
-73.995383,40.719095
-73.990667,40.7610719999999
-73.954355,40.7785769999999
-73.98939,40.718322
-73.95062,40.7612469999999
-74.0074419999999,40.730305
-73.982218,40.7780879999999
-73.9954599999999,40.7237429999999
-74.0077979999999,40.705277
-73.979977,40.775803
-73.977085,40.7641849999999
-74.00011,40.7269119999999
-73.9810379999999,40.6893249999999
-73.9772329999999,40.7585819999999
-73.9877029999999,40.743267
-73.826823,40.6941279999999
-73.9786349999999,40.736595
-73.988253,40.7454279999999
-73.87366,40.77407
-73.98242,40.768988
-73.972648,40.795912
-73.983968,40.7807699999999
-73.999188,40.7342349999999
-73.969828,40.7573399999999
-73.9920529999999,40.749817
-73.9878199999999,40.7214299999999
-73.8628279999999,40.769063
-73.9564649999999,40.7756899999999
-73.94856,40.774022
-73.973405,40.795022
-73.9699779999999,40.760955
-73.9878499999999,40.728355
-73.99606,40.744235
-73.9750769999999,40.761853
-74.0059169999999,40.7452029999999
-74.0020379999999,40.750782
-74.0094969999999,40.7126829999999
-73.994313,40.7512649999999
-73.989545,40.732857
-74.0137299999999,40.7076679999999
-73.992362,40.7495249999999
-73.9787199999999,40.7626849999999
-74.0054669999999,40.7368069999999
-74.0064799999999,40.736733
-73.9874879999999,40.722467
-74.010907,40.7164519999999
-73.97821,40.748117
-73.982335,40.774168
-73.969007,40.7591869999999
-73.947468,40.815227
-73.985938,40.7584019999999
-73.977907,40.745812
-73.997702,40.741318
-73.865853,40.77834
-73.98626,40.743617
-73.9895319999999,40.735813
-74.0081129999999,40.73848
-73.9889749999999,40.7323829999999
-73.9689829999999,40.800995
-73.977798,40.7460719999999
-73.9549279999999,40.789095
-73.987735,40.755178
-73.9880179999999,40.72182
-73.9841799999999,40.754908
-73.9917149999999,40.750123
-73.9872519999999,40.747407
-73.9897519999999,40.7405469999999
-73.958775,40.773153
-73.950727,40.761245
-73.9809869999999,40.720748
-73.9827879999999,40.7451069999999
-73.977603,40.749403
-73.986433,40.771908
-74.0024619999999,40.750188
-73.985363,40.7570419999999
-74.005842,40.745353
-73.9674749999999,40.79301
-73.9679469999999,40.75578
-73.966267,40.7541129999999
-73.9942219999999,40.7510169999999
-73.969772,40.689487
-73.997247,40.684347
-73.9560479999999,40.7799529999999
-74.0070479999999,40.7205829999999
-73.991628,40.750568
-73.970887,40.7952129999999
-73.957282,40.780175
-74.0067679999999,40.735657
-73.9634199999999,40.757753
-73.987532,40.744615
-73.962708,40.7993069999999
-73.9894929999999,40.720418
-73.9755349999999,40.761332
-73.986975,40.745328
-73.9819849999999,40.7665399999999
-73.9619919999999,40.767862
-74.0115849999999,40.714477
-73.9900099999999,40.734825
-73.9889869999999,40.736818
-73.873018,40.774132
-73.9612929999999,40.7804149999999
-73.992722,40.7430129999999
-73.988067,40.7597049999999
-73.9779779999999,40.752357
-73.992438,40.7382679999999
-73.9939169999999,40.751325
-73.9797269999999,40.74398
-73.885388,40.7731629999999
-74.007202,40.734095
-74.0073579999999,40.7410929999999
-73.9814779999999,40.7806679999999
-73.980838,40.757198
-73.945868,40.7859699999999
-73.985578,40.768405
-73.9777569999999,40.757382
-73.9663549999999,40.7618349999999
-73.968433,40.799303
-73.982318,40.763857
-73.990592,40.7423119999999
-74.0055729999999,40.740188
-73.991427,40.731822
-73.9901849999999,40.744748
-73.9792219999999,40.7548719999999
-73.9773799999999,40.7726479999999
-73.9802719999999,40.776153
-73.9892779999999,40.7380029999999
-73.9723879999999,40.758425
-73.975368,40.7466379999999
-74.001002,40.737495
-73.998867,40.7322369999999
-73.98111,40.737518
-74.01008,40.7331519999999
-73.962158,40.7634049999999
-73.97901,40.7445179999999
-73.9821299999999,40.746133
-73.9892499999999,40.757773
-73.982347,40.774438
-73.9919,40.7383469999999
-73.963693,40.777233
-73.9884279999999,40.7390669999999
-74.0054669999999,40.736992
-73.95734,40.7175299999999
-73.953907,40.7786899999999
-74.004382,40.707495
-73.9554329999999,40.7796919999999
-73.953502,40.766748
-73.974427,40.7833869999999
-73.9479999999999,40.782823
-73.977207,40.742507
-73.9743469999999,40.7913199999999
-73.3204219999999,40.4487579999999
-73.9694719999999,40.760137
-73.9739679999999,40.784005
-73.991005,40.744615
-73.9936479999999,40.74157
-73.9575799999999,40.812348
-73.989215,40.750245
-73.9889749999999,40.7414199999999
-74.00552,40.7483799999999
-74.0051119999999,40.7322929999999
-74.0061019999999,40.737732
-73.9745649999999,40.756287
-73.97199,40.755527
-74.0008019999999,40.747132
-73.955658,40.7796099999999
-73.9800149999999,40.759925
-73.9757149999999,40.765585
-73.9781049999999,40.74638
-73.974727,40.742255
-73.989823,40.743293
-73.973438,40.7548379999999
-73.996515,40.7428349999999
-74.005108,40.741118
-73.9884449999999,40.7690479999999
-73.999385,40.7441579999999
-73.967257,40.7566169999999
-73.961382,40.811548
-73.974715,40.7636529999999
-73.9960229999999,40.7385129999999
-73.9557899999999,40.764012
-74.0068069999999,40.735708
-73.962952,40.7663149999999
-74.0094979999999,40.728028
-73.967882,40.75914
-73.9624579999999,40.754688
-74.007067,40.71607
-73.996548,40.738232
-73.9767169999999,40.7269999999999
-73.9808479999999,40.7642519999999
-73.992275,40.7488779999999
-73.995772,40.726557
-73.984307,40.7250799999999
-73.968535,40.755718
0,0
-73.978885,40.7406
-73.9937,40.743403
-73.968687,40.756017
-73.978318,40.7571129999999
-74.00694,40.7356449999999
-73.9806499999999,40.764578
-73.990955,40.754928
-73.97493,40.7633149999999
-73.956507,40.77816
-73.9637299999999,40.8033
-73.9962979999999,40.7240019999999
-73.991157,40.759535
-74.000392,40.7225729999999
-74.008645,40.707067
-73.981952,40.762213
-73.987673,40.719275
-73.988088,40.728197
-73.971787,40.750543
-73.9842199999999,40.770443
-73.9783719999999,40.6841399999999
-73.990823,40.733953
-73.5836079999999,40.6432769999999
0,0
-74.000397,40.7273369999999
-73.986135,40.7347449999999
-73.9876,40.7627749999999
-73.9822319999999,40.7709279999999
-73.854072,40.72966
-73.971975,40.7604869999999
-73.991297,40.7493219999999
-73.982572,40.782367
-74.001715,40.7306579999999
-73.9855699999999,40.758547
-73.9666969999999,40.77282
-73.976358,40.7439019999999
-73.9828069999999,40.772007
-73.9593169999999,40.8093429999999
-73.9223219999999,40.763823
-73.9851929999999,40.73185
-74.0000979999999,40.7346799999999
-73.9879899999999,40.763973
-73.9521649999999,40.769187
-73.9845729999999,40.719852
-73.945188,40.778705
-73.992,40.737915
-73.949678,40.7728329999999
-73.8629399999999,40.7689579999999
-74.014398,40.704355
-73.997698,40.7241349999999
-73.9573749999999,40.801192
-73.994538,40.7558119999999
-73.9530079999999,40.7830349999999
-73.9912319999999,40.733083
-73.960677,40.775992
-73.9571169999999,40.783082
-73.9685269999999,40.7677499999999
-73.985915,40.7416729999999
-73.988568,40.7747999999999
-73.98317,40.7625749999999
-73.864255,40.769807
-73.9840049999999,40.721615
-73.993712,40.7568679999999
-73.9888579999999,40.757758
-73.9806499999999,40.7800349999999
-73.9850679999999,40.72795
-73.9714319999999,40.7538079999999
0,0
-73.7896429999999,40.643788
-73.997527,40.721527
-73.96499,40.7599099999999
-73.92045,40.732807
-73.974677,40.756162
-74.010512,40.729692
-73.993397,40.7517679999999
-73.999778,40.761653
-73.9989029999999,40.680877
-73.99165,40.7394719999999
-74.0086069999999,40.720278
-73.9908899999999,40.717778
-73.9821819999999,40.7684149999999
-73.9778,40.754843
-73.98559,40.767023
-73.871132,40.7738149999999
-73.9596229999999,40.766913
-73.8743649999999,40.774067
-73.99053,40.7369169999999
0,0
-73.983587,40.756227
-74.0193869999999,40.75771
-73.970657,40.7516729999999
-74.006938,40.73031
-73.98349,40.7383979999999
-73.9155319999999,40.764172
-73.9638669999999,40.761315
-73.7955319999999,40.644713
-73.973595,40.763522
-73.997713,40.718693
-73.9718649999999,40.7623699999999
-73.9835429999999,40.749802
-73.986012,40.739885
-73.99164,40.7497329999999
-73.98133,40.7808479999999
-73.997173,40.7222119999999
-73.99494,40.7397429999999
-73.983663,40.7758019999999
-73.98528,40.755605
-73.978603,40.7773129999999
-73.971207,40.763323
-74.0007669999999,40.7316599999999
-73.96634,40.761612
0,0
-73.959902,40.7800569999999
-73.970387,40.7539919999999
-73.982315,40.7642049999999
-73.98462,40.749077
-73.96052,40.7756479999999
-73.994382,40.740473
-73.9655499999999,40.7620379999999
-73.9919819999999,40.74248
-74.0014599999999,40.746555
-73.9889819999999,40.7351949999999
-74.0047619999999,40.730268
-73.969142,40.790143
-74.006955,40.718898
-73.967213,40.803407
-73.979612,40.7463869999999
-73.9550179999999,40.765835
-73.9788279999999,40.7624169999999
-73.991213,40.750295
-73.789325,40.6429869999999
-73.97874,40.7893979999999
-73.968517,40.7644829999999
-73.9926629999999,40.7373819999999
-73.9743979999999,40.75551
-73.9757029999999,40.751432
-73.8883,40.8215879999999
-73.96674,40.764032
-74.0111129999999,40.71361
-73.991392,40.745058
-74.006675,40.719757
-73.983917,40.7467499999999
-73.953162,40.7790419999999
-73.9735979999999,40.762723
-73.953648,40.7677249999999
-73.961797,40.76827
-73.955263,40.780852
-73.9814829999999,40.7737869999999
-73.984002,40.743315
-73.9899499999999,40.756148
-73.9796699999999,40.755608
-73.982898,40.6863719999999
-73.9873769999999,40.7326679999999
-73.9974449999999,40.723782
-73.9833919999999,40.771047
-73.9946869999999,40.7507299999999
-73.9845279999999,40.770063
0,0
-73.982348,40.74602
-74.00597,40.7401979999999
-73.993527,40.7025769999999
-73.98077,40.7428829999999
-73.985003,40.727775
-73.993835,40.744497
-73.949792,40.784345
-73.9525869999999,40.76641
-74.011397,40.7099899999999
-73.9733829999999,40.749892
-73.9311419999999,40.7606279999999
-73.9813869999999,40.7497929999999
-73.9779249999999,40.745868
-73.964747,40.7758899999999
-73.977918,40.7636529999999
-73.98133,40.7477129999999
-73.991988,40.750185
-73.862723,40.7688169999999
-73.9943779999999,40.74085
-74.004243,40.7477149999999
-73.980753,40.725707
-73.966735,40.757652
-73.9976049999999,40.746602
-73.990537,40.751638
-73.974517,40.763342
-73.977857,40.684728
-73.98076,40.78262
-73.99679,40.744602
-73.990638,40.755887
-73.9763829999999,40.751772
-73.978305,40.77727
-73.9621599999999,40.779187
-73.984052,40.743262
-74.0034229999999,40.713672
-73.9402429999999,40.7553229999999
-74.002835,40.745697
-73.98403,40.7609149999999
-73.957452,40.773913
-73.948552,40.808937
-73.9707669999999,40.758248
-73.9697199999999,40.797592
-73.9920079999999,40.725723
-73.9951729999999,40.7398969999999
-73.954018,40.778685
-73.9895099999999,40.73418
-73.9877029999999,40.74794
-73.9060369999999,40.758817
-74.0126669999999,40.7025519999999
-73.9711649999999,40.75705
-73.9952669999999,40.725275
-74.019445,40.670513
-73.974193,40.7468179999999
-73.96553,40.7920019999999
-73.9770479999999,40.742963
-73.874452,40.7740069999999
-73.9867469999999,40.738892
-73.993317,40.75748
-73.9825479999999,40.7518269999999
-73.9817869999999,40.783687
-73.9706479999999,40.761127
-73.982692,40.717905
0,0
-73.97624,40.7569579999999
-73.995557,40.724867
-73.9524779999999,40.786797
-73.9845729999999,40.7550049999999
-73.9842199999999,40.7430379999999
-73.9677279999999,40.766022
-73.9827899999999,40.7720679999999
-73.978245,40.72919
-73.990042,40.7292849999999
-73.9886829999999,40.7469779999999
-73.9823679999999,40.7627019999999
-73.9676769999999,40.756072
-73.9823049999999,40.7482869999999
-73.994578,40.7451379999999
-73.990525,40.714623
-73.9969049999999,40.732058
-73.966245,40.7894569999999
-73.954592,40.773885
-73.9785049999999,40.7368
-73.97418,40.7580069999999
-73.986552,40.73321
-73.989568,40.762805
-73.870873,40.7737079999999
-73.9776679999999,40.753092
-74.0005869999999,40.747017
-73.9706369999999,40.752122
0,0
-73.989242,40.755367
-73.8441799999999,40.7212719999999
-73.9231699999999,40.756945
-73.974878,40.7579179999999
-73.949582,40.7696499999999
-73.9567919999999,40.7670129999999
-73.987238,40.727573
-73.991388,40.7206419999999
-73.997825,40.7168149999999
-73.984638,40.739825
-73.988405,40.7771979999999
-73.991472,40.7297829999999
-73.9618629999999,40.7596169999999
-73.966952,40.758647
-73.9764579999999,40.7561249999999
-73.9972929999999,40.7196369999999
-73.964087,40.7649279999999
-74.004962,40.7295549999999
-73.972637,40.780928
-73.990627,40.7304299999999
-73.960448,40.819482
-74.004288,40.75207
-73.97194,40.7530179999999
-73.991123,40.749758
-73.98729,40.7292569999999
-74.010828,40.719982
-73.960222,40.761803
-73.991122,40.732787
-73.975153,40.75269
-73.9775319999999,40.75311
-73.973577,40.763663
-74.0090399999999,40.7061149999999
-73.9587369999999,40.7659779999999
-73.9804879999999,40.7647649999999
-73.980857,40.7564649999999
-73.982123,40.7520299999999
-73.974958,40.762948
-73.9663479999999,40.7706519999999
-73.978902,40.744532
-73.9828729999999,40.771993
-73.9721619999999,40.7816029999999
-73.993617,40.757237
-74.003512,40.740127
-74.0083819999999,40.735438
-73.9702479999999,40.757812
-73.966323,40.7578919999999
-73.9793719999999,40.7552579999999
0,1.99999999999999E-06
-73.975232,40.755595
-73.975538,40.748365
-73.9826879999999,40.767862
-73.986052,40.7523899999999
-73.9713849999999,40.79269
-73.9762769999999,40.7887249999999
-73.832102,40.7389119999999
-73.988028,40.749485
-74.0016449999999,40.730747
-73.98242,40.7681949999999
-74.008842,40.7114899999999
-73.971202,40.766665
-73.9839719999999,40.744118
-73.98621,40.758308
-73.9880529999999,40.7369849999999
-73.9692069999999,40.757375
-73.8626919999999,40.7688879999999
-73.993605,40.7521449999999
-73.9803129999999,40.742555
-73.984825,40.7363
-73.97244,40.8242169999999
-73.9679679999999,40.765225
-73.960318,40.7619329999999
-73.9868879999999,40.7493619999999
-73.9922799999999,40.7139049999999
-73.99106,40.7604619999999
-73.9848999999999,40.7639399999999
-73.8628319999999,40.769088
-73.954282,40.78701
-74.0032499999999,40.7272869999999
-73.976467,40.7478279999999
-73.9966399999999,40.737772
-73.9879679999999,40.75542
-74.0074829999999,40.733932
-73.955748,40.773693
-73.976487,40.750607
-73.9889699999999,40.7643169999999
-73.9826149999999,40.7720929999999
-73.975662,40.789375
-73.981932,40.76404
-73.978898,40.75442
-73.961078,40.768785
-73.984943,40.76905
-73.96875,40.798988
-73.978665,40.777458
-73.991382,40.755493
-73.9647599999999,40.772652
-74.002058,40.7637679999999
-73.986327,40.743625
-73.9781749999999,40.7525029999999
-73.967887,40.76265
-74.000742,40.72997
-73.975267,40.765233
-73.9869379999999,40.7643679999999
-73.9915879999999,40.726967
-73.995455,40.7392919999999
-73.9656329999999,40.8055329999999
-73.971438,40.776262
-73.961138,40.76917
-74.016143,40.7151119999999
-73.9786969999999,40.7532399999999
-73.952295,40.7781919999999
-73.9653169999999,40.8063399999999
-73.96696,40.8039229999999
-74.007542,40.715465
-73.988285,40.72316
-74.0086519999999,40.722065
-73.9821149999999,40.7619529999999
-73.9817149999999,40.7597669999999
-74.000815,40.7170879999999
-73.991517,40.7298199999999
-73.9903699999999,40.756377
-73.995012,40.7543069999999
-74.0025049999999,40.7497499999999
-73.9440929999999,40.7759829999999
-73.998005,40.724367
-73.78322,40.6485419999999
-73.977356,40.746613000000004
-73.776792,40.645529000000003
-73.782233000000005,40.644651000000003
-73.977778999999998,40.752029
